price,year,manufacturer,odometer,condition,fuel,transmission,drive,type,state,paint_color
19590,2015.0,ford,13895.0,good,gas,other,fwd,hatchback,tn,silver
12990,2014.0,nissan,92241.0,excellent,gas,automatic,fwd,sedan,fl,black
33607,2016.0,porsche,52115.0,unknown,gas,automatic,4wd,SUV,tn,white
39901,2017.0,gmc,68092.0,excellent,gas,automatic,4wd,truck,sd,white
14900,2012.0,nissan,107326.0,unknown,gas,automatic,4wd,pickup,ky,blue
7000,2007.0,chevrolet,169000.0,excellent,gas,automatic,rwd,pickup,tx,white
7000,2013.0,chevrolet,137500.0,excellent,gas,automatic,fwd,sedan,ca,black
18809,2014.0,ford,154148.0,unknown,gas,automatic,rwd,pickup,tx,custom
11491,2010.0,lexus,167599.0,unknown,gas,automatic,fwd,SUV,tx,custom
16000,2008.0,chevrolet,300000.0,good,diesel,automatic,unknown,other,tx,unknown
3995,2005.0,hyundai,160083.0,excellent,gas,automatic,fwd,SUV,ca,white
11000,2007.0,chevrolet,169000.0,excellent,gas,automatic,4wd,unknown,il,black
500,2017.0,toyota,57325.0,excellent,gas,automatic,fwd,sedan,fl,green
60697,2020.0,chevrolet,16364.0,good,gas,automatic,unknown,SUV,nc,blue
25554,2010.0,toyota,110932.0,unknown,gas,automatic,4wd,pickup,ca,white
31590,2017.0,lexus,28185.0,good,gas,other,fwd,SUV,mo,silver
28590,2019.0,subaru,21855.0,good,gas,other,unknown,wagon,co,silver
32995,2019.0,ford,35003.0,excellent,gas,automatic,4wd,SUV,ca,silver
31500,2019.0,ford,106054.0,unknown,gas,automatic,4wd,unknown,al,white
23995,2014.0,ram,130132.0,unknown,gas,automatic,4wd,truck,fl,unknown
22500,2015.0,jeep,97000.0,excellent,gas,automatic,4wd,SUV,mn,grey
18590,2015.0,mitsubishi,26259.0,good,other,other,4wd,hatchback,ca,red
29950,2019.0,chevrolet,34649.0,unknown,gas,automatic,4wd,pickup,la,grey
4000,2013.0,bmw,110757.0,excellent,gas,automatic,4wd,SUV,me,silver
25291,2018.0,volkswagen,16877.0,unknown,gas,automatic,fwd,SUV,hi,orange
5901,1999.0,mazda,170595.0,excellent,gas,automatic,4wd,truck,sd,green
5500,2008.0,ford,108000.0,excellent,hybrid,automatic,unknown,other,ca,unknown
11995,2015.0,hyundai,111302.0,unknown,gas,automatic,fwd,wagon,dc,unknown
16590,2015.0,hyundai,33206.0,good,gas,other,fwd,sedan,oh,silver
14900,2012.0,ford,71180.0,like new,gas,automatic,rwd,van,oh,white
37999,2017.0,ford,52514.0,unknown,gas,automatic,4wd,truck,id,grey
51693,2020.0,ford,7655.0,unknown,gas,automatic,unknown,unknown,fl,unknown
16096,2008.0,toyota,159286.0,unknown,gas,automatic,unknown,unknown,oh,unknown
6300,2008.0,chrysler,190000.0,unknown,gas,automatic,unknown,unknown,sc,unknown
3499,2004.0,ford,154695.0,unknown,gas,automatic,unknown,mini-van,mn,red
36990,2006.0,chevrolet,134950.0,unknown,diesel,automatic,4wd,pickup,or,white
13590,2011.0,chrysler,78424.0,good,gas,other,fwd,convertible,oh,black
5990,2004.0,subaru,109420.0,unknown,gas,automatic,4wd,wagon,ca,silver
33000,2016.0,toyota,3000.0,like new,gas,automatic,4wd,unknown,hi,unknown
4999,1999.0,ford,187186.0,excellent,gas,automatic,4wd,pickup,wa,blue
3500,1997.0,acura,190000.0,excellent,gas,automatic,fwd,coupe,va,silver
36990,2019.0,alfa-romeo,5471.0,good,gas,other,rwd,sedan,ca,white
29862,2018.0,ram,27502.0,unknown,gas,automatic,4wd,truck,ky,black
15995,2016.0,honda,37592.0,unknown,gas,automatic,unknown,unknown,mi,unknown
23999,2019.0,nissan,24393.0,excellent,gas,automatic,fwd,unknown,hi,white
10995,2019.0,harley-davidson,4804.0,unknown,gas,automatic,unknown,unknown,ks,unknown
7000,2012.0,acura,139660.0,unknown,gas,automatic,fwd,sedan,md,white
20900,2003.0,chevrolet,49446.0,good,gas,manual,fwd,convertible,wi,black
48999,2014.0,ram,81074.0,unknown,diesel,automatic,4wd,truck,or,unknown
32990,2015.0,toyota,67498.0,good,other,other,4wd,other,ma,unknown
4500,2008.0,mazda,212256.0,excellent,gas,automatic,fwd,coupe,nc,red
32590,2017.0,mercedes-benz,26493.0,good,gas,other,unknown,SUV,wv,unknown
22590,2017.0,lincoln,22214.0,good,gas,other,fwd,sedan,mi,silver
6900,2013.0,kia,161000.0,excellent,gas,automatic,fwd,sedan,mo,red
3490,1999.0,pontiac,52445.0,excellent,gas,automatic,fwd,sedan,ca,green
23990,2020.0,chevrolet,37318.0,good,gas,other,fwd,sedan,ma,silver
16590,2010.0,lincoln,45964.0,good,other,other,rwd,sedan,nv,unknown
22500,2017.0,mercedes-benz,47817.0,unknown,gas,automatic,unknown,unknown,ca,unknown
14995,2011.0,infiniti,74466.0,unknown,gas,automatic,fwd,convertible,fl,black
42590,2020.0,honda,818.0,good,gas,other,fwd,sedan,ma,black
6999,2012.0,nissan,90876.0,like new,gas,automatic,unknown,sedan,tn,blue
11587,2013.0,ford,215046.0,unknown,gas,other,fwd,SUV,al,black
13995,2015.0,bmw,120587.0,unknown,gas,automatic,unknown,coupe,nh,white
28590,2017.0,jeep,37218.0,good,gas,other,4wd,other,nc,unknown
17990,2014.0,jeep,103497.0,unknown,gas,automatic,4wd,SUV,co,grey
21589,2020.0,mitsubishi,16441.0,unknown,gas,other,4wd,unknown,mo,unknown
24990,2020.0,chevrolet,31561.0,good,gas,other,rwd,coupe,ca,red
3800,2000.0,ford,170000.0,excellent,gas,automatic,unknown,convertible,ia,blue
30990,2016.0,chevrolet,34940.0,good,other,other,4wd,pickup,in,blue
5995,2010.0,honda,185787.0,good,gas,automatic,unknown,truck,fl,white
12550,2018.0,nissan,39361.0,unknown,gas,automatic,fwd,sedan,fl,unknown
23990,2018.0,chrysler,16140.0,good,gas,other,rwd,sedan,ga,silver
29811,2019.0,chevrolet,15492.0,excellent,gas,automatic,4wd,truck,oh,red
9995,2014.0,buick,102426.0,unknown,gas,automatic,unknown,SUV,ia,white
19995,2003.0,ford,202864.0,unknown,diesel,automatic,4wd,pickup,nc,white
3200,2001.0,nissan,159640.0,excellent,gas,automatic,4wd,SUV,co,silver
26999,2019.0,ram,41083.0,good,gas,automatic,fwd,van,ca,white
1900,1991.0,honda,200000.0,unknown,gas,automatic,unknown,unknown,tx,unknown
21990,2011.0,ford,32652.0,good,gas,other,unknown,pickup,ny,unknown
23980,2018.0,jeep,27829.0,unknown,gas,automatic,4wd,SUV,nh,black
29990,2018.0,buick,34870.0,good,gas,other,unknown,other,ky,black
9900,1994.0,ford,70214.0,fair,diesel,automatic,rwd,truck,nv,white
40917,2017.0,ram,47235.0,unknown,gas,automatic,4wd,pickup,il,unknown
6995,2010.0,subaru,128527.0,excellent,gas,automatic,4wd,SUV,ny,grey
10997,2008.0,ford,182138.0,unknown,gas,automatic,rwd,van,fl,white
28500,2001.0,chrysler,97500.0,excellent,gas,automatic,rwd,convertible,ca,blue
48000,2017.0,ram,30815.0,unknown,gas,automatic,4wd,truck,wa,white
38990,2020.0,audi,19067.0,good,gas,other,unknown,SUV,al,white
2495,2008.0,mercury,160150.0,excellent,gas,automatic,fwd,sedan,fl,silver
25995,2008.0,ram,187339.0,unknown,diesel,automatic,unknown,other,va,white
7821,2014.0,ford,121862.0,unknown,gas,automatic,fwd,unknown,mn,black
1650,2002.0,chrysler,102000.0,unknown,gas,automatic,unknown,unknown,oh,unknown
25999,2017.0,toyota,28692.0,unknown,gas,automatic,4wd,SUV,co,silver
35999,2013.0,audi,48064.0,unknown,gas,automatic,4wd,unknown,or,black
26426,2015.0,toyota,116495.0,excellent,gas,automatic,rwd,pickup,ca,unknown
40000,2017.0,chevrolet,68000.0,like new,gas,automatic,rwd,SUV,al,silver
8900,2018.0,kia,45000.0,like new,gas,automatic,fwd,unknown,fl,black
16990,2011.0,gmc,39219.0,good,gas,other,unknown,pickup,az,black
7999,2001.0,ford,80001.0,excellent,gas,automatic,4wd,SUV,mn,blue
22000,2011.0,toyota,168000.0,excellent,gas,automatic,4wd,truck,va,silver
36590,2013.0,chevrolet,79156.0,good,other,other,unknown,other,ky,unknown
38990,2018.0,dodge,34043.0,good,gas,other,rwd,other,co,unknown
500,2008.0,ford,169000.0,like new,gas,automatic,unknown,unknown,tx,white
7900,2009.0,bmw,145000.0,good,gas,automatic,rwd,sedan,tn,black
29990,2013.0,audi,76768.0,good,other,other,unknown,sedan,ma,unknown
33590,2014.0,gmc,57923.0,good,gas,other,unknown,pickup,tx,white
13970,2015.0,mini,69478.0,excellent,gas,other,unknown,hatchback,ca,unknown
22495,2012.0,ford,185308.0,unknown,other,automatic,4wd,pickup,nj,black
5900,2006.0,jeep,128681.0,unknown,gas,automatic,4wd,SUV,pa,silver
20990,2020.0,honda,677.0,good,gas,other,fwd,hatchback,fl,blue
4500,2007.0,jeep,140000.0,unknown,diesel,automatic,unknown,unknown,il,unknown
33990,2018.0,ford,14336.0,good,gas,other,fwd,other,ny,black
3500,2005.0,dodge,117354.0,unknown,gas,automatic,fwd,van,nj,silver
45995,2020.0,ram,10311.0,unknown,other,automatic,fwd,pickup,tx,unknown
2800,1996.0,volvo,140149.0,good,gas,automatic,fwd,sedan,nm,silver
45995,2020.0,tesla,23898.0,unknown,electric,automatic,unknown,sedan,or,unknown
23590,2019.0,toyota,10477.0,good,gas,other,fwd,hatchback,ca,silver
15995,2016.0,mazda,94200.0,excellent,gas,automatic,4wd,SUV,ny,silver
35590,2019.0,gmc,8218.0,good,gas,other,unknown,pickup,ca,white
23990,2021.0,kia,358.0,good,gas,other,fwd,wagon,ca,black
2000,1991.0,nissan,74000.0,unknown,gas,automatic,fwd,unknown,mn,unknown
5990,2001.0,nissan,116000.0,excellent,gas,automatic,4wd,SUV,wv,silver
27990,2018.0,alfa-romeo,18112.0,good,gas,other,unknown,hatchback,ar,blue
5500,2010.0,ford,124000.0,excellent,gas,automatic,4wd,wagon,nj,unknown
9500,2009.0,honda,185690.0,unknown,gas,automatic,unknown,SUV,ca,black
43988,2017.0,gmc,59055.0,good,gas,automatic,4wd,pickup,ca,silver
18900,2019.0,honda,26626.0,excellent,gas,automatic,fwd,sedan,fl,grey
25900,2015.0,toyota,79501.0,excellent,gas,automatic,4wd,SUV,ny,black
42990,2014.0,toyota,63117.0,unknown,other,automatic,4wd,unknown,az,unknown
16899,2017.0,jeep,22204.0,unknown,gas,automatic,fwd,SUV,md,silver
16491,2018.0,ford,24602.0,unknown,gas,automatic,4wd,wagon,oh,black
10999,1999.0,mercedes-benz,46587.0,like new,gas,automatic,fwd,convertible,ri,silver
39950,2015.0,porsche,53321.0,unknown,gas,automatic,unknown,unknown,wi,unknown
37000,2017.0,ford,27900.0,like new,diesel,automatic,4wd,unknown,ny,white
28590,2017.0,jeep,32918.0,good,gas,other,4wd,other,ks,silver
6400,2000.0,ford,186500.0,unknown,gas,automatic,unknown,unknown,co,unknown
6500,2010.0,subaru,177000.0,good,gas,automatic,4wd,wagon,nc,blue
32587,2017.0,ram,35415.0,good,gas,other,unknown,pickup,wa,silver
29278,2017.0,chevrolet,55728.0,unknown,gas,automatic,rwd,pickup,al,white
18990,2013.0,acura,51633.0,good,gas,other,unknown,SUV,tx,red
28944,2015.0,gmc,89565.0,unknown,gas,automatic,4wd,pickup,me,green
19999,2014.0,mercedes-benz,62745.0,unknown,gas,automatic,unknown,sedan,ca,silver
601,2016.0,ford,41320.0,excellent,gas,automatic,4wd,truck,wa,unknown
31900,2016.0,chevrolet,117000.0,unknown,gas,automatic,4wd,truck,mn,unknown
31990,2017.0,ram,15498.0,good,gas,other,4wd,pickup,ca,silver
29699,2017.0,mercedes-benz,39902.0,unknown,gas,automatic,unknown,other,oh,black
21750,2015.0,dodge,69956.0,excellent,gas,automatic,rwd,unknown,wa,unknown
13995,2012.0,jeep,114002.0,good,gas,automatic,rwd,SUV,tx,white
6100,2011.0,ford,188429.0,good,gas,automatic,unknown,unknown,oh,unknown
6950,2004.0,toyota,110227.0,excellent,gas,automatic,4wd,unknown,ny,unknown
10700,2013.0,jeep,60406.0,like new,gas,automatic,4wd,SUV,pa,silver
5995,2003.0,lexus,184583.0,excellent,gas,automatic,4wd,SUV,ma,brown
18990,2016.0,mazda,46845.0,good,gas,other,fwd,hatchback,tx,red
3000,2000.0,subaru,210000.0,good,gas,automatic,4wd,unknown,ca,unknown
7995,2004.0,ford,170338.0,unknown,gas,automatic,fwd,pickup,pa,unknown
10995,2014.0,ford,100217.0,excellent,gas,automatic,fwd,SUV,ca,white
16000,2017.0,chevrolet,81104.0,unknown,gas,automatic,fwd,unknown,ca,black
32590,2017.0,infiniti,25627.0,good,other,other,rwd,sedan,ny,red
11950,2006.0,ford,94000.0,good,gas,automatic,4wd,truck,dc,black
4200,1996.0,toyota,201699.0,like new,gas,automatic,fwd,sedan,nc,white
24995,2017.0,chevrolet,94030.0,unknown,gas,automatic,rwd,unknown,ca,black
29995,2017.0,gmc,94462.0,unknown,gas,automatic,4wd,pickup,wa,unknown
15800,2014.0,ford,91800.0,excellent,gas,automatic,unknown,unknown,oh,white
6499,1999.0,ford,214017.0,unknown,other,automatic,4wd,pickup,oh,white
29990,2020.0,subaru,963.0,good,other,other,rwd,coupe,tx,blue
38590,2019.0,acura,14906.0,good,other,other,unknown,other,al,white
41000,2019.0,mini,29288.0,excellent,gas,automatic,fwd,van,oh,unknown
35995,2018.0,jaguar,17439.0,unknown,gas,automatic,4wd,sedan,hi,black
1500,2003.0,chrysler,149397.0,unknown,gas,automatic,unknown,unknown,tx,unknown
15590,2016.0,toyota,44960.0,good,other,other,unknown,sedan,tx,black
4950,2003.0,toyota,108471.0,excellent,gas,automatic,fwd,sedan,nc,brown
7999,2017.0,dodge,59724.0,unknown,other,automatic,4wd,SUV,pa,unknown
8495,2016.0,dodge,111325.0,good,gas,automatic,fwd,sedan,ca,grey
15490,2013.0,cadillac,101420.0,excellent,gas,automatic,unknown,coupe,nc,black
5000,2003.0,chevrolet,187000.0,unknown,gas,automatic,unknown,unknown,wa,unknown
40590,2018.0,jeep,22092.0,good,gas,other,4wd,SUV,tx,unknown
32990,2013.0,cadillac,50642.0,good,other,other,unknown,SUV,nv,black
8000,2011.0,honda,125300.0,excellent,gas,automatic,unknown,sedan,va,silver
27900,2016.0,toyota,40000.0,like new,gas,automatic,fwd,unknown,in,grey
17500,2004.0,toyota,229000.0,good,gas,automatic,4wd,truck,co,red
10997,2011.0,bmw,113000.0,unknown,gas,automatic,unknown,unknown,va,unknown
35500,2018.0,toyota,21920.0,like new,gas,automatic,fwd,mini-van,ky,grey
4800,2003.0,lincoln,118000.0,unknown,gas,automatic,unknown,unknown,il,unknown
19590,2017.0,mitsubishi,50473.0,good,other,other,4wd,SUV,ri,brown
39800,2005.0,ram,27741.0,excellent,diesel,automatic,4wd,unknown,ar,unknown
48995,2016.0,ford,35951.0,unknown,gas,automatic,4wd,pickup,id,black
46500,2018.0,toyota,11839.0,like new,gas,automatic,4wd,SUV,wa,grey
3500,2001.0,jeep,170000.0,good,gas,automatic,4wd,SUV,in,black
11495,2014.0,subaru,128754.0,good,gas,automatic,4wd,SUV,vt,black
6800,2013.0,hyundai,83650.0,excellent,gas,automatic,fwd,sedan,fl,silver
23995,2016.0,lexus,82225.0,unknown,gas,automatic,4wd,sedan,nh,white
1500,1997.0,dodge,234000.0,salvage,gas,automatic,4wd,pickup,pa,green
9790,2010.0,toyota,122976.0,excellent,gas,automatic,fwd,mini-van,fl,white
15800,2015.0,bmw,76188.0,excellent,gas,automatic,4wd,unknown,me,unknown
9999,2019.0,kia,37325.0,excellent,gas,automatic,unknown,unknown,co,unknown
11888,2008.0,bmw,89082.0,unknown,gas,automatic,unknown,SUV,fl,green
46995,2017.0,chevrolet,230930.0,excellent,diesel,automatic,4wd,pickup,tx,black
8985,2017.0,kia,79000.0,unknown,gas,automatic,unknown,unknown,fl,unknown
33999,2017.0,chevrolet,34309.0,unknown,gas,automatic,4wd,truck,wa,white
6800,2010.0,mazda,107000.0,good,gas,automatic,fwd,mini-van,ny,black
16590,2015.0,volkswagen,39649.0,good,gas,other,fwd,hatchback,oh,black
36995,2012.0,gmc,100155.0,unknown,diesel,automatic,4wd,pickup,ia,red
4900,2008.0,nissan,116624.0,unknown,gas,other,fwd,sedan,fl,grey
10200,2017.0,nissan,61000.0,like new,gas,automatic,fwd,sedan,fl,black
13800,2013.0,cadillac,105678.0,excellent,gas,automatic,unknown,SUV,tn,unknown
129999,2018.0,mercedes-benz,6000.0,like new,gas,automatic,4wd,sedan,fl,black
24940,2019.0,ford,47127.0,unknown,gas,automatic,fwd,unknown,mo,white
29874,2019.0,jeep,59926.0,unknown,gas,automatic,4wd,SUV,ne,grey
43999,2014.0,gmc,92998.0,unknown,diesel,automatic,4wd,truck,or,unknown
18900,2016.0,toyota,70219.0,unknown,gas,automatic,unknown,SUV,fl,blue
10495,2015.0,chrysler,103600.0,good,gas,automatic,fwd,sedan,me,blue
18850,2014.0,infiniti,64000.0,excellent,gas,manual,rwd,coupe,ca,black
20995,2013.0,ford,124000.0,good,gas,automatic,4wd,pickup,mi,black
2995,1994.0,chevrolet,307438.0,unknown,gas,automatic,unknown,unknown,id,unknown
40679,2018.0,audi,28567.0,unknown,gas,automatic,unknown,convertible,ks,unknown
22995,2016.0,honda,51153.0,unknown,gas,automatic,fwd,mini-van,ak,unknown
15000,1999.0,ram,242000.0,good,diesel,manual,unknown,unknown,wa,unknown
20990,2015.0,honda,31435.0,good,other,other,fwd,sedan,oh,unknown
34995,2015.0,ford,84526.0,unknown,gas,automatic,4wd,unknown,tn,white
20899,2017.0,acura,34276.0,unknown,gas,automatic,fwd,unknown,il,unknown
2000,2017.0,nissan,2000.0,unknown,gas,automatic,unknown,unknown,fl,unknown
22990,2018.0,nissan,42212.0,good,other,other,unknown,other,az,unknown
22888,2014.0,jeep,128408.0,unknown,gas,automatic,4wd,SUV,ri,black
21995,2012.0,ford,117013.0,unknown,gas,automatic,4wd,SUV,ak,blue
31590,2016.0,lexus,27139.0,good,other,other,unknown,other,va,silver
21590,2013.0,bmw,62993.0,good,gas,other,unknown,sedan,ct,silver
12995,2016.0,chrysler,107000.0,unknown,gas,automatic,unknown,unknown,ny,unknown
27900,2013.0,honda,109020.0,unknown,gas,automatic,fwd,van,mt,grey
6550,2009.0,honda,185600.0,good,gas,automatic,unknown,unknown,ky,white
6990,1999.0,mercedes-benz,91104.0,like new,gas,automatic,4wd,unknown,or,unknown
31990,2018.0,jeep,52733.0,good,gas,other,4wd,other,ca,black
1250,2013.0,chevrolet,153.0,unknown,gas,automatic,unknown,unknown,oh,unknown
27950,2014.0,ram,32500.0,excellent,gas,automatic,4wd,truck,ct,grey
27999,2016.0,rover,61344.0,unknown,gas,automatic,4wd,SUV,wa,white
4000,2006.0,pontiac,186750.0,unknown,gas,automatic,fwd,sedan,or,red
7980,2010.0,honda,133450.0,excellent,gas,automatic,fwd,sedan,ks,silver
4995,2007.0,toyota,176541.0,unknown,other,automatic,fwd,hatchback,pa,silver
29990,2017.0,jeep,22947.0,good,gas,other,4wd,other,il,unknown
5995,2004.0,toyota,123909.0,excellent,gas,automatic,unknown,van,hi,unknown
15990,2010.0,audi,75159.0,good,gas,other,unknown,sedan,mn,unknown
18566,2018.0,buick,22296.0,unknown,gas,automatic,fwd,SUV,mi,black
37400,2015.0,ram,163868.0,like new,diesel,automatic,4wd,truck,fl,white
31990,2018.0,toyota,28458.0,good,other,other,unknown,pickup,wi,orange
18995,2019.0,ford,34641.0,excellent,gas,automatic,4wd,SUV,or,unknown
12791,2017.0,chevrolet,55006.0,unknown,gas,automatic,fwd,sedan,vt,silver
3000,2010.0,hyundai,142000.0,good,gas,automatic,unknown,unknown,co,unknown
21590,2017.0,buick,14934.0,good,gas,other,fwd,sedan,ks,white
9999,2013.0,dodge,98231.0,excellent,gas,automatic,unknown,van,ca,unknown
6400,2013.0,ford,145000.0,excellent,hybrid,automatic,unknown,unknown,ca,white
26990,2016.0,ford,201035.0,good,diesel,automatic,rwd,truck,al,white
15399,2015.0,volkswagen,67000.0,excellent,gas,automatic,fwd,hatchback,ca,grey
6500,1998.0,mitsubishi,178456.0,good,diesel,automatic,4wd,truck,ny,white
25000,2016.0,mercedes-benz,36369.0,unknown,gas,automatic,fwd,SUV,hi,red
39999,2015.0,ford,69382.0,unknown,gas,automatic,4wd,pickup,co,custom
32990,2013.0,tesla,69961.0,unknown,electric,automatic,rwd,sedan,al,white
15595,2015.0,ram,165100.0,unknown,gas,automatic,4wd,unknown,nc,unknown
5500,2007.0,infiniti,133002.0,unknown,gas,other,4wd,sedan,md,white
32988,2017.0,jeep,34598.0,like new,gas,automatic,4wd,SUV,tx,grey
41400,2019.0,ford,82150.0,unknown,gas,automatic,4wd,truck,tx,unknown
8999,2011.0,jeep,205641.0,excellent,gas,automatic,unknown,unknown,mn,unknown
7200,2016.0,nissan,83900.0,like new,gas,automatic,fwd,sedan,dc,grey
6000,2008.0,jeep,155000.0,unknown,gas,automatic,unknown,unknown,tx,unknown
9988,2017.0,nissan,104255.0,unknown,gas,automatic,fwd,sedan,pa,black
32995,2012.0,ford,119120.0,unknown,gas,automatic,unknown,other,oh,black
32900,2019.0,dodge,40155.0,excellent,gas,automatic,unknown,van,fl,unknown
23995,2013.0,jeep,99327.0,like new,gas,automatic,4wd,SUV,ny,unknown
24194,2019.0,subaru,17947.0,unknown,gas,automatic,4wd,wagon,ak,unknown
23995,2019.0,kia,25816.0,good,other,automatic,fwd,other,sc,black
4695,2006.0,saturn,146000.0,unknown,gas,automatic,unknown,unknown,ks,unknown
33590,2017.0,audi,14318.0,good,gas,automatic,unknown,SUV,mi,black
30590,2020.0,ford,30588.0,good,gas,other,rwd,other,ca,silver
8000,2011.0,lincoln,120000.0,good,gas,automatic,fwd,sedan,ca,black
9999,2007.0,nissan,131655.0,excellent,gas,automatic,4wd,SUV,ny,grey
13991,2004.0,jeep,191426.0,unknown,gas,automatic,4wd,SUV,wa,unknown
8000,2008.0,ford,138000.0,fair,diesel,automatic,4wd,unknown,ny,unknown
26990,2019.0,nissan,12373.0,unknown,gas,automatic,rwd,unknown,al,black
6995,2009.0,toyota,155543.0,excellent,gas,automatic,fwd,hatchback,or,grey
28990,2017.0,bmw,49355.0,good,gas,automatic,unknown,coupe,oh,unknown
10995,2015.0,kia,96832.0,excellent,gas,automatic,unknown,SUV,ar,white
11500,2010.0,bmw,68000.0,like new,gas,automatic,rwd,sedan,ca,black
29999,2015.0,ford,194571.0,unknown,diesel,automatic,unknown,unknown,nj,unknown
57995,2019.0,ford,39144.0,excellent,diesel,automatic,4wd,pickup,ca,white
700,2012.0,dodge,122000.0,unknown,gas,automatic,unknown,unknown,fl,unknown
3600,2008.0,honda,150694.0,unknown,gas,automatic,fwd,sedan,nj,orange
17577,2019.0,hyundai,26723.0,unknown,gas,automatic,fwd,unknown,al,black
6000,2004.0,ford,170000.0,excellent,gas,other,rwd,unknown,fl,blue
58200,2020.0,ford,14931.0,unknown,other,automatic,fwd,other,nm,unknown
5950,2010.0,toyota,192000.0,good,gas,automatic,unknown,unknown,mo,unknown
31590,2019.0,ram,21046.0,good,gas,other,unknown,pickup,az,white
5595,2007.0,ford,100910.0,unknown,gas,automatic,fwd,sedan,oh,white
38888,2015.0,ford,199000.0,unknown,diesel,automatic,unknown,unknown,il,unknown
1500,2006.0,toyota,160000.0,salvage,hybrid,automatic,fwd,hatchback,tn,silver
24590,2018.0,acura,30316.0,good,gas,automatic,fwd,sedan,mi,white
4000,1991.0,chevrolet,257000.0,fair,gas,automatic,rwd,pickup,tx,red
2400,2016.0,nissan,40000.0,good,gas,automatic,fwd,sedan,ok,black
4900,2014.0,chrysler,141000.0,excellent,gas,automatic,fwd,sedan,nc,white
31590,2018.0,toyota,62496.0,good,gas,other,unknown,other,pa,red
11995,2013.0,ford,128000.0,like new,gas,automatic,4wd,sedan,ma,black
13995,2007.0,chevrolet,202143.0,unknown,gas,automatic,unknown,unknown,ks,unknown
