sale_price_usd,age_at_sale,sale_year,product_group,product_size,enclosure,state
7750.0,7,2004,Skid Steer Loaders,unknown,OROPS,Wyoming
92500.0,2,2006,Track Excavators,Large / Medium,EROPS w AC,South Dakota
16250.0,6,2005,Backhoe Loaders,unknown,OROPS,Alabama
7000.0,10,2010,Skid Steer Loaders,unknown,OROPS,Louisiana
28000.0,28,2001,Track Type Tractors,Large,OROPS,Washington
18000.0,13,2002,Track Excavators,Small,EROPS,Texas
82500.0,4,1989,Wheel Loader,Medium,EROPS w AC,Minnesota
21000.0,10,2008,Backhoe Loaders,unknown,OROPS,California
42000.0,6,1993,Track Excavators,Small,EROPS,Washington
54500.0,9,2008,Wheel Loader,Medium,EROPS w AC,New Jersey
23250.0,9,1995,Track Excavators,Large / Medium,EROPS,Florida
7500.0,13,2009,Skid Steer Loaders,unknown,OROPS,Missouri
28000.0,9,2003,Track Excavators,Small,EROPS,Maryland
67500.0,3,2008,Wheel Loader,unknown,EROPS w AC,Texas
33000.0,4,2007,Backhoe Loaders,unknown,OROPS,Tennessee
137500.0,4,2000,Motor Graders,unknown,EROPS w AC,Missouri
65000.0,13,2009,Track Type Tractors,Large,EROPS w AC,Texas
11500.0,14,2002,Backhoe Loaders,unknown,OROPS,Illinois
97500.0,3,2005,Track Excavators,Large / Medium,EROPS w AC,Georgia
9000.0,16,2004,Wheel Loader,Compact,OROPS,Arkansas
30000.0,4,2009,Backhoe Loaders,unknown,OROPS,Texas
47500.0,10,1989,Motor Graders,unknown,OROPS,Georgia
12000.0,6,2011,Skid Steer Loaders,unknown,EROPS w AC,Texas
17000.0,13,2010,Wheel Loader,Medium,EROPS,Ohio
14500.0,13,2006,Backhoe Loaders,unknown,EROPS,Connecticut
15500.0,5,2010,Backhoe Loaders,unknown,OROPS,California
22000.0,20,2002,Wheel Loader,Medium,EROPS,Nevada
15500.0,19,2004,Track Excavators,Large / Medium,EROPS,New York
26000.0,26,2002,Track Type Tractors,Large,OROPS,Florida
38000.0,11,2009,Wheel Loader,Medium,EROPS,Maryland
16000.0,10,2007,Backhoe Loaders,unknown,OROPS,Texas
86000.0,3,2010,Track Excavators,Large / Medium,EROPS,New York
23500.0,10,2001,Wheel Loader,Compact,EROPS w AC,Florida
13500.0,3,2001,Skid Steer Loaders,unknown,OROPS,Florida
7000.0,9,2004,Skid Steer Loaders,unknown,OROPS,Arkansas
14500.0,27,2002,Wheel Loader,Compact,EROPS,Pennsylvania
30000.0,4,2000,Backhoe Loaders,unknown,EROPS,North Carolina
90000.0,4,2005,Track Excavators,Large / Medium,EROPS w AC,Texas
9400.0,6,2001,Skid Steer Loaders,unknown,OROPS,Florida
19000.0,8,2009,Backhoe Loaders,unknown,OROPS,California
51000.0,3,2010,Track Type Tractors,unknown,EROPS w AC,Georgia
10500.0,23,2009,Motor Graders,unknown,EROPS,Texas
13000.0,29,2001,Wheel Loader,Medium,EROPS,California
9500.0,6,2007,Track Excavators,Mini,EROPS,Georgia
58500.0,3,2010,Track Excavators,Small,EROPS w AC,Florida
35000.0,23,1998,Motor Graders,unknown,OROPS,Florida
8500.0,7,2004,Skid Steer Loaders,unknown,OROPS,California
11000.0,13,1989,Track Type Tractors,unknown,OROPS,Florida
10500.0,19,1994,Wheel Loader,unknown,OROPS,New Mexico
7250.0,4,2002,Skid Steer Loaders,unknown,OROPS,Florida
28000.0,9,2007,Wheel Loader,Medium,EROPS,Illinois
127500.0,3,1997,Motor Graders,unknown,EROPS,Florida
12500.0,0,2005,Backhoe Loaders,unknown,OROPS,Alabama
13000.0,8,2001,Track Excavators,Small,EROPS,Texas
16000.0,9,2001,Backhoe Loaders,unknown,OROPS,Texas
74000.0,3,1997,Track Type Tractors,Large,OROPS,New York
120000.0,3,2001,Track Type Tractors,Medium,OROPS,Texas
15500.0,2,2003,Skid Steer Loaders,unknown,OROPS,Unspecified
17500.0,11,2004,Track Excavators,Large / Medium,EROPS,Maine
28000.0,6,2001,Track Excavators,Small,EROPS,Ohio
37000.0,3,1997,Track Excavators,Small,EROPS,Ohio
22500.0,10,2008,Backhoe Loaders,unknown,EROPS w AC,Arizona
31000.0,26,1999,Track Type Tractors,Large,OROPS,Pennsylvania
19500.0,7,1995,Track Type Tractors,unknown,EROPS,Pennsylvania
10000.0,10,2009,Backhoe Loaders,unknown,OROPS,Colorado
21000.0,11,2007,Track Type Tractors,unknown,OROPS,Indiana
14000.0,20,2004,Backhoe Loaders,unknown,EROPS,New York
43000.0,12,2011,Track Type Tractors,Large,EROPS w AC,Texas
47500.0,22,1999,Track Type Tractors,Large,OROPS,Pennsylvania
91000.0,3,2010,Track Type Tractors,Medium,EROPS w AC,Alabama
27000.0,12,2010,Track Excavators,Small,EROPS,North Carolina
10000.0,11,2010,Skid Steer Loaders,unknown,EROPS,Illinois
40000.0,8,2003,Track Excavators,Large / Medium,EROPS,Texas
74000.0,12,2010,Motor Graders,unknown,EROPS w AC,Texas
18000.0,20,2000,Track Excavators,Large / Medium,EROPS,Maryland
21000.0,8,1995,Backhoe Loaders,unknown,OROPS,Ohio
27000.0,4,1998,Backhoe Loaders,unknown,EROPS,Florida
19000.0,18,2003,Track Excavators,Large / Medium,EROPS,California
21000.0,15,2011,Backhoe Loaders,unknown,EROPS w AC,Texas
23000.0,4,2009,Backhoe Loaders,unknown,OROPS,California
39500.0,5,2010,Track Type Tractors,Medium,EROPS w AC,Florida
10000.0,3,2008,Skid Steer Loaders,unknown,OROPS,Texas
27500.0,5,2009,Track Excavators,Large / Medium,EROPS w AC,Nevada
49000.0,12,2006,Track Type Tractors,Medium,OROPS,North Carolina
87000.0,7,2006,Track Type Tractors,Medium,EROPS,West Virginia
39000.0,2,2000,Track Type Tractors,unknown,OROPS,Texas
22000.0,10,2004,Track Excavators,Large / Medium,EROPS,Texas
9750.0,4,2001,Skid Steer Loaders,unknown,OROPS,Florida
67500.0,7,2011,Track Excavators,Large / Medium,EROPS,Florida
17500.0,6,2003,Backhoe Loaders,unknown,OROPS,Arizona
26000.0,30,2007,Track Type Tractors,Large,OROPS,Washington
13500.0,16,1995,Wheel Loader,Compact,OROPS,Florida
47000.0,8,2004,Track Type Tractors,Medium,OROPS,South Carolina
30000.0,3,2001,Wheel Loader,unknown,OROPS,Alabama
9500.0,13,2011,Skid Steer Loaders,unknown,OROPS,Colorado
53500.0,4,2008,Track Type Tractors,unknown,EROPS w AC,Florida
15000.0,18,1993,Wheel Loader,Compact,OROPS,California
36000.0,10,1997,Wheel Loader,unknown,EROPS,Maryland
32000.0,10,1989,Wheel Loader,Medium,EROPS,Florida
29000.0,4,2007,Backhoe Loaders,unknown,OROPS,California
83000.0,1,2008,Track Excavators,Large / Medium,EROPS w AC,Mississippi
45000.0,8,2008,Wheel Loader,Medium,EROPS w AC,California
44000.0,12,2006,Track Excavators,Large / Medium,EROPS,New Jersey
10000.0,9,1998,Track Excavators,Large / Medium,EROPS,Colorado
9750.0,17,2002,Skid Steer Loaders,unknown,OROPS,Oklahoma
19000.0,12,2007,Track Excavators,Small,EROPS,Michigan
9000.0,22,2007,Track Type Tractors,unknown,OROPS,Texas
42500.0,15,1992,Motor Graders,unknown,EROPS,Washington
66000.0,4,2008,Wheel Loader,Medium,EROPS w AC,Texas
15000.0,12,2001,Wheel Loader,Medium,EROPS,Alabama
30000.0,20,1996,Track Type Tractors,Large,EROPS,Montana
16000.0,37,2007,Wheel Loader,Medium,EROPS,Florida
14500.0,11,1998,Backhoe Loaders,unknown,EROPS,Florida
25500.0,9,1994,Wheel Loader,unknown,EROPS,Ohio
23000.0,2,1991,Backhoe Loaders,unknown,OROPS,Texas
27000.0,11,2004,Wheel Loader,Medium,OROPS,Nevada
9000.0,4,2009,Skid Steer Loaders,unknown,OROPS,California
97000.0,1,1997,Track Type Tractors,Medium,OROPS,Mississippi
88000.0,4,2006,Track Excavators,Large / Medium,EROPS w AC,Florida
23000.0,5,2009,Backhoe Loaders,unknown,OROPS,Texas
29000.0,6,1993,Backhoe Loaders,unknown,EROPS,Connecticut
9000.0,5,2009,Track Excavators,Mini,EROPS,Washington
17000.0,17,2006,Backhoe Loaders,unknown,EROPS,Florida
37000.0,7,2011,Track Type Tractors,unknown,EROPS w AC,Tennessee
12500.0,21,2008,Track Type Tractors,unknown,OROPS,Nevada
25000.0,16,2005,Track Type Tractors,unknown,OROPS,Mississippi
80000.0,0,1998,Track Excavators,Large / Medium,EROPS w AC,Louisiana
7500.0,23,2001,Backhoe Loaders,unknown,EROPS,Maine
69000.0,2,1996,Wheel Loader,unknown,OROPS,Georgia
52000.0,12,2001,Wheel Loader,Medium,EROPS,Maine
37000.0,7,2000,Track Type Tractors,unknown,OROPS,Alabama
10500.0,14,1999,Backhoe Loaders,unknown,OROPS,Florida
24000.0,11,2008,Backhoe Loaders,unknown,EROPS,Oregon
13750.0,10,1999,Track Excavators,Mini,EROPS,South Carolina
16000.0,8,2009,Backhoe Loaders,unknown,OROPS,Florida
11000.0,5,2004,Skid Steer Loaders,unknown,OROPS,Missouri
16000.0,4,2009,Track Excavators,Mini,EROPS,Indiana
46000.0,21,1999,Track Type Tractors,Large,EROPS,California
15000.0,7,1993,Backhoe Loaders,unknown,EROPS,New York
26000.0,9,2005,Backhoe Loaders,unknown,EROPS w AC,Colorado
46000.0,15,2009,Wheel Loader,Medium,EROPS w AC,Florida
100000.0,12,2006,Wheel Loader,Large,EROPS w AC,Nevada
38000.0,3,2009,Backhoe Loaders,unknown,OROPS,Florida
40000.0,1,1995,Backhoe Loaders,unknown,EROPS,New Jersey
67000.0,3,2005,Wheel Loader,unknown,EROPS w AC,Florida
26500.0,3,2006,Track Excavators,Mini,EROPS,Mississippi
17000.0,4,2008,Track Excavators,Mini,EROPS,Texas
41000.0,10,2008,Track Excavators,Large / Medium,EROPS w AC,Maryland
25500.0,7,2003,Backhoe Loaders,unknown,EROPS,New York
42000.0,2,2000,Track Type Tractors,unknown,OROPS,Texas
25000.0,20,2004,Track Type Tractors,Medium,OROPS,North Carolina
14000.0,8,1991,Backhoe Loaders,unknown,OROPS,Texas
32500.0,6,1989,Wheel Loader,Medium,EROPS,Colorado
17500.0,14,2009,Track Excavators,Large / Medium,EROPS,Florida
31000.0,13,1998,Track Excavators,Large / Medium,EROPS,Texas
17500.0,7,1994,Backhoe Loaders,unknown,EROPS,Florida
25000.0,9,2007,Wheel Loader,unknown,EROPS,Oregon
32000.0,17,2004,Track Type Tractors,unknown,OROPS,Washington
29000.0,12,2009,Track Type Tractors,Large,EROPS,Arkansas
10000.0,43,2010,Motor Graders,unknown,OROPS,Texas
36000.0,3,1997,Backhoe Loaders,unknown,OROPS,Mississippi
110000.0,2,2007,Track Excavators,Large / Medium,EROPS w AC,Florida
15000.0,22,2008,Track Excavators,Large / Medium,EROPS,California
48000.0,6,2007,Track Excavators,Large / Medium,EROPS w AC,Texas
38000.0,9,2009,Wheel Loader,unknown,EROPS w AC,Texas
12500.0,6,1993,Backhoe Loaders,unknown,OROPS,California
25000.0,5,2004,Backhoe Loaders,unknown,OROPS,Texas
25000.0,6,1995,Backhoe Loaders,unknown,EROPS,Florida
16000.0,12,1996,Track Excavators,Small,EROPS,Tennessee
69000.0,7,1999,Track Excavators,Large / Medium,EROPS,Connecticut
18000.0,19,1992,Track Type Tractors,Large,OROPS,Georgia
17000.0,13,2011,Track Type Tractors,unknown,OROPS,Alabama
20000.0,9,2001,Backhoe Loaders,unknown,EROPS,New Jersey
11500.0,6,2010,Skid Steer Loaders,unknown,OROPS,Arizona
35000.0,10,1995,Wheel Loader,Medium,EROPS,Nevada
100000.0,4,2008,Track Excavators,Large / Medium,EROPS,Texas
35000.0,4,2003,Backhoe Loaders,unknown,EROPS,Minnesota
89000.0,3,2004,Track Excavators,Large / Medium,EROPS w AC,New York
40500.0,5,1994,Track Excavators,Small,EROPS,New York
47500.0,23,2008,Wheel Loader,Medium,EROPS w AC,Tennessee
6000.0,9,1995,Skid Steer Loaders,unknown,OROPS,California
20000.0,14,2007,Backhoe Loaders,unknown,EROPS,Maryland
8750.0,6,1990,Backhoe Loaders,unknown,OROPS,Arizona
22500.0,20,1994,Wheel Loader,Medium,EROPS,Kentucky
43000.0,14,2007,Wheel Loader,Medium,EROPS w AC,Texas
19000.0,8,2002,Backhoe Loaders,unknown,OROPS,Arizona
23000.0,18,1999,Wheel Loader,unknown,OROPS,Kentucky
11000.0,4,2000,Track Excavators,Mini,EROPS,Texas
9500.0,11,2011,Skid Steer Loaders,unknown,OROPS,Illinois
9500.0,11,1998,Skid Steer Loaders,unknown,OROPS,California
10500.0,2,2009,Skid Steer Loaders,unknown,OROPS,Texas
9750.0,5,2010,Skid Steer Loaders,unknown,OROPS,Kentucky
8000.0,16,2009,Backhoe Loaders,unknown,OROPS,Washington
35000.0,3,2009,Backhoe Loaders,unknown,OROPS,Florida
10500.0,3,2008,Track Excavators,Mini,EROPS,Florida
84000.0,1,2008,Track Type Tractors,Medium,OROPS,Florida
9500.0,14,1992,Backhoe Loaders,unknown,OROPS,Virginia
32000.0,12,1991,Track Type Tractors,Medium,OROPS,California
27000.0,16,2007,Track Type Tractors,unknown,OROPS,Florida
14000.0,12,2006,Backhoe Loaders,unknown,OROPS,South Carolina
13500.0,12,2002,Backhoe Loaders,unknown,OROPS,Arizona
39000.0,11,2005,Wheel Loader,Medium,EROPS w AC,Florida
36000.0,2,1998,Backhoe Loaders,unknown,EROPS,New Jersey
8100.0,25,2009,Track Excavators,Large / Medium,EROPS,Nebraska
40000.0,8,2003,Track Type Tractors,Medium,OROPS,Florida
26000.0,8,2002,Track Excavators,Mini,EROPS w AC,Alabama
47500.0,24,2010,Track Type Tractors,Large,OROPS,Texas
13000.0,2,1997,Skid Steer Loaders,unknown,OROPS,Florida
25000.0,20,2008,Wheel Loader,Medium,EROPS,Missouri
35000.0,13,2004,Track Excavators,Large / Medium,EROPS w AC,Nevada
13000.0,4,1998,Skid Steer Loaders,unknown,OROPS,Florida
14500.0,2,2009,Skid Steer Loaders,unknown,OROPS,Florida
9000.0,7,2007,Skid Steer Loaders,unknown,OROPS,Texas
13000.0,1,1998,Skid Steer Loaders,unknown,OROPS,North Carolina
14000.0,20,2010,Track Type Tractors,unknown,OROPS,Illinois
62000.0,14,2010,Wheel Loader,Medium,EROPS w AC,Utah
30000.0,13,1998,Track Type Tractors,Medium,OROPS,Connecticut
15000.0,11,2009,Backhoe Loaders,unknown,OROPS,Texas
40000.0,6,2010,Track Excavators,Large / Medium,EROPS w AC,Maryland
33000.0,4,2009,Track Type Tractors,unknown,OROPS,Texas
92500.0,3,2011,Track Type Tractors,Medium,EROPS w AC,Georgia
24000.0,10,2009,Wheel Loader,unknown,OROPS,Alabama
24000.0,5,2008,Backhoe Loaders,unknown,OROPS,Texas
15500.0,13,2010,Backhoe Loaders,unknown,OROPS,Mississippi
40000.0,5,2010,Track Type Tractors,unknown,EROPS w AC,Florida
11000.0,16,1996,Backhoe Loaders,unknown,EROPS,New Jersey
35000.0,3,2001,Backhoe Loaders,unknown,EROPS,Illinois
105000.0,3,2007,Track Excavators,Large / Medium,EROPS w AC,Texas
18000.0,12,2007,Track Excavators,Mini,EROPS,Connecticut
10500.0,3,2002,Skid Steer Loaders,unknown,OROPS,Texas
17000.0,13,2011,Backhoe Loaders,unknown,EROPS,New Jersey
21000.0,3,2009,Backhoe Loaders,unknown,OROPS,Texas
21000.0,16,2004,Track Excavators,Small,EROPS w AC,Florida
24000.0,11,1997,Track Excavators,Large / Medium,EROPS,Florida
20000.0,9,2009,Backhoe Loaders,unknown,OROPS,Texas
9750.0,2,1999,Skid Steer Loaders,unknown,OROPS,Mississippi
12000.0,7,2011,Skid Steer Loaders,unknown,OROPS,Florida
29750.0,7,2007,Track Type Tractors,unknown,OROPS,Michigan
20000.0,6,2011,Wheel Loader,Compact,OROPS,California
15000.0,9,2009,Backhoe Loaders,unknown,EROPS,California
13000.0,11,2008,Backhoe Loaders,unknown,OROPS,South Carolina
8500.0,38,2009,Wheel Loader,Medium,EROPS,Idaho
25000.0,6,2005,Backhoe Loaders,unknown,OROPS,Florida
23000.0,13,2001,Track Type Tractors,unknown,EROPS,Maryland
35000.0,11,2011,Track Excavators,Large / Medium,EROPS w AC,Maryland
53000.0,11,2010,Track Type Tractors,Medium,EROPS w AC,Georgia
17500.0,37,2011,Track Type Tractors,Large,OROPS,Illinois
27000.0,4,2010,Track Type Tractors,unknown,OROPS,Idaho
13000.0,3,2009,Skid Steer Loaders,unknown,EROPS,Louisiana
15000.0,18,1993,Wheel Loader,unknown,OROPS,Texas
9000.0,19,2005,Backhoe Loaders,unknown,OROPS,Illinois
23000.0,14,1993,Wheel Loader,unknown,OROPS,Wisconsin
20000.0,4,2009,Backhoe Loaders,unknown,OROPS,Texas
18000.0,12,2001,Track Excavators,Small,EROPS,Florida
12750.0,14,2001,Backhoe Loaders,unknown,EROPS,Indiana
37000.0,18,2005,Track Type Tractors,Medium,OROPS,West Virginia
27500.0,10,2008,Backhoe Loaders,unknown,EROPS,Texas
69000.0,4,2002,Track Excavators,Large / Medium,EROPS w AC,North Carolina
90000.0,9,2009,Motor Graders,unknown,EROPS w AC,Nevada
23000.0,12,2009,Track Excavators,Small,EROPS,Minnesota
21000.0,6,2010,Backhoe Loaders,unknown,OROPS,Kentucky
34000.0,1,1998,Track Type Tractors,unknown,OROPS,Texas
30000.0,7,2010,Backhoe Loaders,unknown,OROPS,Florida
50000.0,10,2007,Wheel Loader,unknown,EROPS,Nebraska
9500.0,17,2011,Backhoe Loaders,unknown,OROPS,Texas
63000.0,6,2004,Wheel Loader,Medium,EROPS,Connecticut
37000.0,5,2002,Track Excavators,Large / Medium,EROPS w AC,Alabama
16000.0,7,2007,Wheel Loader,Compact,EROPS w AC,Georgia
9500.0,7,2008,Skid Steer Loaders,unknown,OROPS,North Carolina
112500.0,26,2011,Track Type Tractors,Large,EROPS w AC,Arizona
24000.0,21,1995,Wheel Loader,Medium,EROPS,Maryland
35500.0,15,2002,Wheel Loader,Medium,EROPS w AC,Florida
9000.0,4,2009,Skid Steer Loaders,unknown,OROPS,Tennessee
72500.0,18,2007,Wheel Loader,Medium,EROPS,New Jersey
14000.0,2,2004,Skid Steer Loaders,unknown,OROPS,Florida
54000.0,2,1999,Track Type Tractors,Medium,OROPS,Maryland
12500.0,16,2008,Backhoe Loaders,unknown,OROPS,Texas
15500.0,7,1993,Backhoe Loaders,unknown,OROPS,Kentucky
42000.0,8,1998,Wheel Loader,unknown,OROPS,Florida
21500.0,8,2006,Motor Graders,unknown,OROPS,Oregon
70000.0,5,2007,Track Excavators,Large / Medium,EROPS w AC,Louisiana
20000.0,7,2002,Track Excavators,Large / Medium,EROPS w AC,Florida
32000.0,5,1997,Backhoe Loaders,unknown,EROPS,Maine
68500.0,4,2009,Track Excavators,Large / Medium,EROPS,New Jersey
46000.0,6,1998,Wheel Loader,Medium,EROPS w AC,Florida
13500.0,19,2000,Track Excavators,Small,EROPS,Pennsylvania
54000.0,5,2000,Wheel Loader,Medium,EROPS w AC,Florida
22000.0,7,2010,Track Excavators,Mini,EROPS w AC,North Carolina
14000.0,2,2003,Skid Steer Loaders,unknown,OROPS,Maine
36000.0,7,2009,Wheel Loader,Medium,OROPS,Florida
9000.0,17,2006,Track Excavators,Large / Medium,EROPS,Idaho
75000.0,16,2004,Track Type Tractors,Large,EROPS,Illinois
27000.0,8,2009,Track Type Tractors,Medium,OROPS,Florida
27000.0,1,2002,Track Excavators,Mini,EROPS,Washington
27000.0,27,2002,Track Type Tractors,Large,OROPS,Missouri
50000.0,10,2007,Motor Graders,unknown,EROPS w AC,Texas
28000.0,9,2010,Backhoe Loaders,unknown,EROPS w AC,Florida
5500.0,4,2000,Skid Steer Loaders,unknown,OROPS,Maryland
20000.0,7,1993,Backhoe Loaders,unknown,EROPS,Maine
61000.0,11,2008,Motor Graders,unknown,EROPS w AC,Florida
24250.0,6,1999,Track Type Tractors,unknown,OROPS,Arkansas
13500.0,14,2008,Track Type Tractors,unknown,OROPS,Texas
24500.0,28,2003,Track Type Tractors,Large,OROPS,Minnesota
38000.0,5,2005,Track Type Tractors,unknown,OROPS,Connecticut
16000.0,20,1994,Wheel Loader,unknown,EROPS,Maryland
63000.0,13,2001,Track Type Tractors,Large,EROPS w AC,Pennsylvania
34500.0,12,2009,Track Excavators,Large / Medium,EROPS w AC,Ohio
8500.0,13,2006,Skid Steer Loaders,unknown,OROPS,Mississippi
105000.0,2,2002,Wheel Loader,Medium,EROPS w AC,Florida
23000.0,15,2009,Wheel Loader,Medium,OROPS,Florida
8500.0,9,2011,Skid Steer Loaders,unknown,OROPS,Texas
31000.0,3,2007,Backhoe Loaders,unknown,OROPS,Texas
41000.0,8,1995,Track Type Tractors,Large,OROPS,Ohio
20000.0,16,1997,Track Type Tractors,unknown,OROPS,Maryland
92000.0,14,2007,Track Type Tractors,Large,EROPS w AC,Minnesota
21000.0,16,2002,Wheel Loader,Medium,EROPS w AC,Maryland
37500.0,4,2009,Track Type Tractors,Medium,EROPS w AC,Alabama
70000.0,3,2006,Track Excavators,Large / Medium,EROPS w AC,Maryland
87500.0,5,2000,Wheel Loader,Medium,EROPS,Florida
72500.0,10,2005,Motor Graders,unknown,EROPS w AC,Minnesota
52000.0,9,2000,Track Excavators,Large / Medium,EROPS,Florida
87500.0,12,1998,Track Type Tractors,Large,OROPS,Tennessee
33000.0,3,2003,Backhoe Loaders,unknown,OROPS,Florida
32750.0,5,2010,Track Type Tractors,unknown,OROPS,Alabama
13500.0,14,2000,Backhoe Loaders,unknown,OROPS,Texas
19000.0,3,2009,Backhoe Loaders,unknown,OROPS,California
59000.0,4,1992,Track Excavators,Large / Medium,EROPS,Florida
42500.0,1,1999,Track Type Tractors,unknown,OROPS,Mississippi
16000.0,6,1992,Backhoe Loaders,unknown,OROPS,Arizona
8500.0,5,2009,Track Excavators,Mini,EROPS,Florida
8500.0,34,2005,Motor Graders,unknown,EROPS,Mississippi
16000.0,22,1992,Track Type Tractors,Medium,OROPS,Ohio
70000.0,6,2004,Track Excavators,Large / Medium,EROPS w AC,Georgia
42000.0,17,1995,Track Excavators,Large / Medium,EROPS,California
30000.0,17,1991,Track Type Tractors,Medium,EROPS,Texas
17500.0,5,2009,Backhoe Loaders,unknown,EROPS,Virginia
11000.0,12,1991,Track Type Tractors,unknown,OROPS,New Jersey
9250.0,10,1997,Backhoe Loaders,unknown,EROPS,New York
51000.0,9,2005,Track Excavators,Large / Medium,EROPS,Alabama
57500.0,6,1993,Track Type Tractors,Medium,OROPS,Pennsylvania
49500.0,5,2005,Track Excavators,Small,EROPS w AC,Florida
31000.0,5,2010,Backhoe Loaders,unknown,OROPS,Florida
34000.0,31,2004,Wheel Loader,Medium,EROPS,California
21000.0,18,2011,Track Excavators,Large / Medium,EROPS,Alabama
34500.0,6,2007,Track Type Tractors,unknown,OROPS,West Virginia
15000.0,33,2000,Wheel Loader,Medium,EROPS,Tennessee
49000.0,15,2011,Wheel Loader,Medium,EROPS,Ohio
27000.0,5,1989,Track Type Tractors,Large,OROPS,Georgia
8000.0,17,1997,Backhoe Loaders,unknown,OROPS,California
10000.0,11,2002,Backhoe Loaders,unknown,OROPS,Nevada
14500.0,19,1999,Wheel Loader,unknown,EROPS,Texas
15000.0,4,2010,Skid Steer Loaders,unknown,EROPS w AC,Maryland
72500.0,4,2008,Track Excavators,Large / Medium,EROPS w AC,Florida
17500.0,4,2007,Track Excavators,Mini,EROPS,Iowa
13000.0,16,2010,Backhoe Loaders,unknown,OROPS,Florida
9500.0,23,2009,Backhoe Loaders,unknown,EROPS,Nevada
24000.0,8,2005,Track Type Tractors,unknown,OROPS,Mississippi
15500.0,14,2009,Backhoe Loaders,unknown,OROPS,Alabama
23000.0,13,2000,Track Type Tractors,Large,EROPS,Kentucky
55000.0,2,1994,Wheel Loader,unknown,OROPS,North Carolina
16000.0,39,2007,Motor Graders,unknown,EROPS,California
6500.0,10,1998,Skid Steer Loaders,unknown,OROPS,New Mexico
19000.0,20,2008,Track Type Tractors,unknown,EROPS,Mississippi
13000.0,18,2008,Track Excavators,Small,EROPS,West Virginia
77500.0,2,2008,Track Excavators,Small,EROPS w AC,California
23000.0,7,2007,Backhoe Loaders,unknown,OROPS,Nevada
17000.0,2,2010,Skid Steer Loaders,unknown,OROPS,Texas
38000.0,4,2008,Track Type Tractors,unknown,OROPS,Florida
70000.0,13,1997,Wheel Loader,Large,EROPS w AC,Louisiana
10000.0,38,2008,Wheel Loader,unknown,EROPS,Texas
18000.0,36,2007,Track Type Tractors,Large,OROPS,Idaho
20500.0,14,1993,Wheel Loader,unknown,OROPS,New York
13000.0,6,2011,Backhoe Loaders,unknown,OROPS,Texas
36000.0,2,2001,Backhoe Loaders,unknown,OROPS,Florida
35000.0,3,2001,Backhoe Loaders,unknown,EROPS w AC,Alabama
75000.0,13,2008,Wheel Loader,Medium,EROPS w AC,Arizona
10000.0,5,2010,Skid Steer Loaders,unknown,OROPS,Texas
26000.0,4,2008,Backhoe Loaders,unknown,OROPS,Texas
12000.0,13,1999,Backhoe Loaders,unknown,OROPS,Tennessee
